sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim	sample1_study	sample1_area	sample1_hhid	sample1_tr	sample1_gps_lat	sample1_gps_lon	sample1_location	sample2_study	sample2_area	sample2_hhid	sample2_tr	sample2_gps_lat	sample2_gps_lon	sample2_location	distance	HH_type	tr	area	location	species	genus	coverage_mean	callablePct_mean	confirmedPct_mean	snpPct_mean	multiPct_mean	lowmqPct_mean	highPct_mean	combined_rf_call
EST1212703101S1K	stools_11017501	na	NZ_CP040630.1	5522430	2082233	37.705	2078982	99.8439	2066790	99.4136	3251	0.1561	2070012	99.4131	19509	0.9369	7288	37.3571	4172	21.385	7050	36.1372	8047	41.2476	411616	52.5529	372260	78.4076	0.9319	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	11017	Water	NA	NA	Gatwekera	309159.841358197	Between		NA	Different_loc	Bact_sp.	Bact	9.9185	63.0975	99.4605	0.539	0.143	2.034	2.9825	0
EST1212703101S1K	stools_11017501	na	NZ_CP081920.1	5022820	1377348	27.4218	1370338	99.4911	1364881	99.6018	7010	0.5089	1371851	99.6009	13954	1.0131	8457	60.6063	1590	11.3946	5211	37.3441	6466	46.338	321762	70.0934	383410	72.6789	0.9462	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	11017	Water	NA	NA	Gatwekera	309159.841358197	Between		NA	Different_loc	Bact_caccae	Bact	2.5075	50.5825	99.6305	0.3695	0.2485	2.383	3.313	0
EST1212703101S1K	stools_11019101	na	NZ_CP072255.1	4874733	1706247	35.0019	1696301	99.4171	1681464	99.1253	9946	0.5829	1691352	99.127	32176	1.8858	17281	53.7077	7620	23.6822	9938	30.8864	12650	39.315	649479	66.9081	715072	57.8199	0.8708	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	11019	Water	NA	NA	Gatwekera	309255.370516989	Between		NA	Different_loc	Bact_uniformis	Bact	4.365	56.3835	98.9925	1.0085	0.299	1.512	1.421	0
EST1212703101S1K	stools_11019501	na	NZ_CP072255.1	4874733	1483869	30.44	1477511	99.5715	1463762	99.0694	6358	0.4285	1470055	99.0691	26615	1.7936	12801	48.0969	6648	24.9784	9013	33.8644	9824	36.9115	649479	68.463	763363	56.7553	0.8655	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	11019	Water	NA	NA	Gatwekera	309255.370516989	Between		NA	Different_loc	Bact_uniformis	Bact	2.619	51.1575	98.981	1.019	0.221	1.4095	1.4495	0
EST1212703101S1K	stools_11020101	na	NZ_CP081920.1	5022820	1352227	26.9217	1332005	98.5045	1321352	99.2002	20222	1.4955	1341408	99.1999	32427	2.398	21608	66.6358	1824	5.6249	4820	14.8642	25262	77.9042	321762	65.4599	476362	41.8841	0.9176	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	11020	Water	NA	NA	Gatwekera	309177.534894425	Between		NA	Different_loc	Bact_caccae	Bact	2.5255	50.347	99.401	0.6005	0.668	2.031	3.925	0
EST1212703101S1K	stools_11020501	na	NZ_CP040630.1	5522430	4410020	79.8565	4402810	99.8365	4392828	99.7733	7210	0.1635	4399995	99.7727	34321	0.7783	24296	70.7905	17853	52.0177	6725	19.5944	9084	26.4678	411616	91.2139	430389	72.0876	0.9464	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	11020	Water	NA	NA	Gatwekera	309177.534894425	Between		NA	Different_loc	Bact_sp.	Bact	19.771	84.012	99.4465	0.553	0.159	2.3645	4.2465	0
EST1212703101S1K	stools_11020501	na	NZ_CP081920.1	5022820	1690975	33.6658	1685899	99.6998	1676657	99.4518	5076	0.3002	1681683	99.4505	16718	0.9887	7426	44.4192	2487	14.8762	6507	38.9221	7545	45.131	321762	87.1703	644683	44.0655	0.8992	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	11020	Water	NA	NA	Gatwekera	309177.534894425	Between		NA	Different_loc	Bact_caccae	Bact	5.278	58.261	99.545	0.4545	0.1515	2.4325	4.108	0
EST1212703101S1K	stools_11020501	na	NZ_CP072255.1	4874733	1699565	34.8648	1696327	99.8095	1678807	98.9672	3238	0.1905	1682015	98.9674	30231	1.7787	12681	41.947	9508	31.4512	9493	31.4015	10631	35.1659	649479	57.1889	543107	63.1787	0.8834	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	11020	Water	NA	NA	Gatwekera	309177.534894425	Between		NA	Different_loc	Bact_uniformis	Bact	21.304	56.8235	98.787	1.212	0.134	2.3185	3.5795	0
EST1212703101S1K	stools_11022150	na	NZ_CP072255.1	4874733	1776240	36.4377	1758305	98.9903	1746157	99.3091	17935	1.0097	1764018	99.3119	36026	2.0282	23804	66.0745	6379	17.7067	9499	26.3671	15529	43.105	649479	51.6643	431029	71.4191	0.8859	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	11022	Water	NA	NA	Gatwekera	309146.410881636	Between		NA	Different_loc	Bact_uniformis	Bact	4.958	59.7085	99.143	0.858	0.4965	1.759	1.597	0
EST1212703101S1K	stools_11023101	na	NZ_CP040630.1	5522430	4388368	79.4644	4379640	99.8011	4369306	99.764	8728	0.1989	4377986	99.7634	36115	0.823	25733	71.2529	17609	48.7581	7021	19.4407	10720	29.683	411616	84.0176	433882	71.1322	0.9485	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	11023	Water	NA	NA	Gatwekera	309117.52460134	Between		NA	Different_loc	Bact_sp.	Bact	18.773	84.0635	99.4455	0.5545	0.1725	2.2595	3.097	0
EST1212703101S1K	stools_11028501	na	NZ_CP081920.1	5022820	896543	17.8494	892735	99.5753	886323	99.2818	3808	0.4247	890093	99.2806	11272	1.2573	4822	42.7786	1094	9.7055	3963	35.1579	6161	54.6576	321762	59.7936	569250	38.8639	0.8904	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	11028	Water	NA	NA	Gatwekera	309087.914472496	Between		NA	Different_loc	Bact_caccae	Bact	1.705	40.005	99.476	0.524	0.186	2.567	4.1785	0
EST1212703101S1K	stools_11029101	na	NZ_CP081920.1	5022820	875051	17.4215	872974	99.7626	867868	99.4151	2077	0.2374	869920	99.4136	8242	0.9419	3111	37.7457	1125	13.6496	3594	43.6059	3396	41.2036	321762	69.6596	701776	41.6911	0.8699	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	11029	Water	NA	NA	Gatwekera	309084.457547024	Between		NA	Different_loc	Bact_caccae	Bact	1.535	38.8115	99.552	0.448	0.111	1.728	2.1515	0
EST1212703101S1K	stools_11029150	na	NZ_CP081920.1	5022820	490822	9.7718	489821	99.7961	486831	99.3896	1001	0.2039	487829	99.3902	4605	0.9382	1612	35.0054	630	13.6808	2006	43.5613	1879	40.8035	321762	65.0316	727375	43.185	0.8688	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	11029	Water	NA	NA	Gatwekera	309084.457547024	Between		NA	Different_loc	Bact_caccae	Bact	1.1765	30.533	99.537	0.4625	0.096	1.6625	2.2495	0
EST1212703101S1K	stools_11029501	na	NZ_CP081920.1	5022820	672448	13.3879	670882	99.7671	667136	99.4416	1566	0.2329	668687	99.4407	6196	0.9214	2435	39.2995	904	14.5901	2732	44.093	2463	39.7515	321762	69.424	745139	43.9832	0.8633	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	11029	Water	NA	NA	Gatwekera	309084.457547024	Between		NA	Different_loc	Bact_caccae	Bact	1.3405	34.551	99.5555	0.4445	0.097	1.729	2.571	0
EST1212703101S1K	stools_11033150	na	NZ_CP072255.1	4874733	983056	20.1664	980746	99.765	969619	98.8655	2310	0.235	971905	98.8657	17394	1.7694	6243	35.8917	4005	23.0252	6886	39.5884	6253	35.9492	649479	71.4066	790576	58.6039	0.8669	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	11033	Water	NA	NA	Gatwekera	309015.424383053	Between		NA	Different_loc	Bact_uniformis	Bact	1.6665	40.481	98.9495	1.05	0.121	1.51	1.645	0
EST1212703101S1K	stools_11033501	na	NZ_CP081920.1	5022820	1852620	36.8841	1849036	99.8065	1842533	99.6483	3584	0.1935	1846094	99.6477	12333	0.6657	5807	47.0851	2301	18.6573	7321	59.3611	2561	20.7654	321762	64.1117	350486	80.8492	0.94	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	11033	Water	NA	NA	Gatwekera	309015.424383053	Between		NA	Different_loc	Bact_caccae	Bact	55.9005	62.2525	99.6665	0.3335	0.1	2.445	3.9035	0
EST1212703101S1K	stools_11036101	na	NZ_CP072255.1	4874733	1455508	29.8582	1451882	99.7509	1436806	98.9616	3626	0.2491	1440393	98.9615	24953	1.7144	9838	39.4261	6338	25.3998	9827	39.382	8419	33.7394	649479	85.5801	832728	64.7419	0.8844	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	11036	Water	NA	NA	Gatwekera	309017.956388831	Between		NA	Different_loc	Bact_uniformis	Bact	2.639	50.175	98.981	1.0185	0.13	1.981	1.665	0
EST1212703101S1K	stools_11039150	na	NZ_CP072255.1	4874733	1705303	34.9825	1700127	99.6965	1680077	98.8207	5176	0.3035	1685190	98.8206	32804	1.9236	12691	38.6874	7619	23.2258	11496	35.0445	13220	40.3	649479	72.1755	736921	58.0066	0.8559	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	11039	Water	NA	NA	Gatwekera	308986.929555827	Between		NA	Different_loc	Bact_uniformis	Bact	12.506	56.775	98.8745	1.1245	0.175	2.0255	2.698	0
EST1212703101S1K	stools_11039501	na	NZ_CP081920.1	5022820	959606	19.1049	955270	99.5481	950030	99.4515	4336	0.4519	954319	99.449	10826	1.1282	5539	51.1639	1333	12.313	3773	34.8513	5386	49.7506	321762	66.364	247237	80.7084	0.9485	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	11039	Water	NA	NA	Gatwekera	308986.929555827	Between		NA	Different_loc	Bact_caccae	Bact	1.7165	41.195	99.534	0.4655	0.2125	1.808	2.821	0
EST1212703101S1K	stools_11041150	na	NZ_CP072255.1	4874733	1760886	36.1227	1742138	98.9353	1730139	99.3112	18748	1.0647	1748792	99.3132	36508	2.0733	24414	66.873	6276	17.1908	9388	25.7149	16378	44.8614	649479	60.7649	523682	70.4886	0.8915	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	11041	Water	NA	NA	Gatwekera	308980.656724718	Between		NA	Different_loc	Bact_uniformis	Bact	7.5975	58.9895	99.129	0.872	0.5445	2.0285	2.2105	0
EST1212703101S1K	stools_11042501	na	NZ_CP092641.1	6280921	2495796	39.7361	2488390	99.7033	2479524	99.6437	7406	0.2967	2486880	99.6428	16861	0.6756	7945	47.1206	658	3.9025	9617	57.0369	6479	38.426	346473	76.6674	293236	85.9021	0.9769	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	11042	Water	NA	NA	Gatwekera	308932.09545573	Between		NA	Different_loc	Bact_thetaiotaomicron	Bact	7.679	65.0595	99.769	0.231	0.1575	2.574	2.8215	0
EST1212703101S1K	stools_11044150	na	NZ_CP040630.1	5522430	4233400	76.6583	4225166	99.8055	4215968	99.7823	8234	0.1945	4224166	99.7819	35004	0.8269	25770	73.6202	19003	54.2881	7463	21.3204	7665	21.8975	411616	84.9394	352615	76.8061	0.9481	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	11044	Water	NA	NA	Gatwekera	308991.562747275	Between		NA	Different_loc	Bact_sp.	Bact	50.1205	82.0915	99.408	0.591	0.149	3.143	4.267	0
EST1212703101S1K	stools_11044501	na	NZ_CP040630.1	5522430	4057438	73.472	4049634	99.8077	4040876	99.7837	7804	0.1923	4048643	99.7832	31290	0.7712	22495	71.892	15437	49.3353	6974	22.2883	8219	26.2672	411616	84.9394	408477	66.7286	0.9393	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	11044	Water	NA	NA	Gatwekera	308991.562747275	Between		NA	Different_loc	Bact_sp.	Bact	11.9335	80.3315	99.458	0.5415	0.1455	2.7335	2.1485	0
EST1212703101S1K	stools_11045501	na	NZ_CP072255.1	4874733	1706570	35.0085	1700903	99.6679	1681378	98.8521	5667	0.3321	1686974	98.8517	32795	1.9217	13199	40.247	7660	23.3572	11576	35.2981	12789	38.9968	649479	58.59	520733	64.7526	0.8857	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	11045	Water	NA	NA	Gatwekera	308931.085120213	Between		NA	Different_loc	Bact_uniformis	Bact	16.5265	57.658	98.883	1.116	0.192	2.3865	2.7515	0
EST1212703101S1K	stools_11046101	na	NZ_CP040630.1	5522430	3549081	64.2667	3543643	99.8468	3519636	99.3225	5438	0.1532	3525026	99.3222	37151	1.0468	13096	35.2507	7856	21.1461	11166	30.0557	17743	47.7591	411616	75.363	540338	49.2458	0.9102	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	11046	Water	NA	NA	Kibera	309058.199606877	Between		NA	Different_loc	Bact_sp.	Bact	11.5165	75.5945	99.405	0.5945	0.1385	3.7015	4.0345	0
EST1212703101S1K	stools_11046150	na	NZ_CP081920.1	5022820	1290460	25.6919	1286623	99.7027	1281915	99.6341	3837	0.2973	1285737	99.634	10023	0.7767	5300	52.8784	1563	15.5941	5172	51.6013	3005	29.981	321762	56.7618	296004	74.5926	0.9465	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	11046	Water	NA	NA	Kibera	309058.199606877	Between		NA	Different_loc	Bact_caccae	Bact	2.2735	48.346	99.6655	0.3345	0.1495	3.516	3.5925	0
EST1212703101S1K	stools_11047150	na	NZ_CP081920.1	5022820	1049443	20.8935	1045411	99.6158	1039639	99.4479	4032	0.3842	1043635	99.4466	10703	1.0199	4895	45.7348	977	9.1283	4592	42.9039	4872	45.5199	321762	58.2334	400206	52.392	0.9362	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	11047	Water	NA	NA	Gatwekera	308912.218567108	Between		NA	Different_loc	Bact_caccae	Bact	17.233	44.8665	99.59	0.4095	0.207	30.446	7.467	0
EST1212703101S1K	stools_11048150	na	NZ_CP081920.1	5022820	804418	16.0153	801288	99.6109	795303	99.2531	3130	0.3891	798393	99.251	10301	1.2806	4276	41.5105	1247	12.1056	3068	29.7835	5877	57.0527	321762	63.3903	449797	57.5284	0.9228	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	11048	Water	NA	NA	Gatwekera	308927.780364683	Between		NA	Different_loc	Bact_caccae	Bact	1.516	37.1415	99.447	0.553	0.176	1.74	3.0725	0
EST1212703101S1K	stools_11051101	na	NZ_CP040630.1	5522430	3409932	61.7469	3396028	99.5922	3373395	99.3335	13904	0.4078	3387237	99.3344	41111	1.2056	18416	44.7958	4985	12.1257	12899	31.376	20591	50.0864	411616	39.5198	176275	91.9767	0.9478	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	11051	Water	NA	NA	Kibera	309050.208182853	Between		NA	Different_loc	Bact_sp.	Bact	10.896	75.3465	99.461	0.5395	0.2425	2.7455	1.5795	0
EST1212703101S1K	stools_11051101	na	NZ_CP081920.1	5022820	1167971	23.2533	1165265	99.7683	1158646	99.432	2706	0.2317	1161337	99.432	10810	0.9255	4176	38.6309	1518	14.0426	4773	44.1536	4380	40.518	321762	68.2374	431054	57.6573	0.9227	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	11051	Water	NA	NA	Kibera	309050.208182853	Between		NA	Different_loc	Bact_caccae	Bact	1.9855	45.3625	99.5525	0.4475	0.112	2.438	2.602	0
EST1212703101S1K	stools_11054101	na	NZ_CP081920.1	5022820	1868181	37.1939	1862411	99.6911	1857687	99.7464	5770	0.3089	1863422	99.7453	13330	0.7135	8571	64.2986	2878	21.5904	6571	49.2948	3736	28.027	321762	80.5014	407491	65.4652	0.9461	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	11054	Water	NA	NA	Kibera	309226.425621929	Between		NA	Different_loc	Bact_caccae	Bact	8.57	62.174	99.683	0.317	0.1575	2.4285	3.266	0
EST1212703101S1K	stools_11054150	na	NZ_CP081920.1	5022820	1569633	31.25	1565287	99.7231	1561023	99.7276	4346	0.2769	1565336	99.7262	11066	0.705	6769	61.1693	2495	22.5465	5727	51.7531	2792	25.2304	321762	78.8154	510283	72.9838	0.931	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	11054	Water	NA	NA	Kibera	309226.425621929	Between		NA	Different_loc	Bact_caccae	Bact	2.9545	54.9925	99.669	0.331	0.132	2.361	2.3175	0
EST1212703101S1K	stools_11104501	na	NZ_CP092641.1	6280921	1832141	29.1699	1826231	99.6774	1818731	99.5893	5910	0.3226	1824583	99.5875	14039	0.7663	6481	46.1643	745	5.3066	6894	49.1061	6252	44.5331	346473	61.4059	315778	58.8049	0.9504	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	11104	Water	NA	NA	Kibera	309374.357460169	Between		NA	Different_loc	Bact_thetaiotaomicron	Bact	2.631	52.312	99.7245	0.275	0.148	2.585	3.304	0
EST1212703101S1K	stools_11106101	na	NZ_CP092641.1	6280921	2237412	35.6224	2231198	99.7223	2202578	98.7173	6214	0.2777	2208703	98.7169	38003	1.6985	9294	24.456	3264	8.5888	6052	15.9251	28526	75.0625	346473	89.5876	693913	40.5183	0.9141	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	11106	Water	NA	NA	Kibera	309223.082079093	Between		NA	Different_loc	Bact_thetaiotaomicron	Bact	5.6195	59.5375	99.182	0.8175	0.15	2.113	2.5865	0
EST1212703101S1K	stools_11112101	na	NZ_CP081920.1	5022820	1654332	32.9363	1645292	99.4536	1641733	99.7837	9040	0.5464	1650718	99.7815	15767	0.9531	12153	77.0787	3281	20.8093	4842	30.7097	7444	47.2125	321762	66.4295	469495	82.0744	0.9196	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	11112	Water	NA	NA	Kibera	309207.346410645	Between		NA	Different_loc	Bact_caccae	Bact	3.508	56.494	99.665	0.335	0.2685	3.1	3.59	0
EST1212703101S1K	stools_11112150	na	NZ_CP040630.1	5522430	4348976	78.7511	4337511	99.7364	4336614	99.9793	11465	0.2636	4348049	99.9787	32473	0.7467	31546	97.1453	20709	63.773	1970	6.0666	8945	27.546	411616	67.6082	329175	74.0737	0.942	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	11112	Water	NA	NA	Kibera	309207.346410645	Between		NA	Different_loc	Bact_sp.	Bact	15.528	82.956	99.4455	0.554	0.213	3.6485	3.5885	0
EST1212703101S1K	stools_11112150	na	NZ_CP081920.1	5022820	1572075	31.2987	1564290	99.5048	1559586	99.6993	7785	0.4952	1567310	99.6969	15046	0.9571	10281	68.3305	2673	17.7655	5326	35.3981	6801	45.2014	321762	76.8239	354617	81.2386	0.9602	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	11112	Water	NA	NA	Kibera	309207.346410645	Between		NA	Different_loc	Bact_caccae	Bact	2.934	54.325	99.644	0.356	0.2395	2.5645	3.093	0
EST1212703101S1K	stools_11112501	na	NZ_CP040630.1	5522430	2767441	50.1127	2763743	99.8664	2746189	99.3648	3698	0.1336	2749850	99.3644	27613	0.9978	10022	36.2945	6536	23.67	8308	30.0873	12346	44.7108	411616	72.1588	643203	50.8051	0.9082	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	11112	Water	NA	NA	Kibera	309207.346410645	Between		NA	Different_loc	Bact_sp.	Bact	10.337	68.2105	99.3905	0.6095	0.1215	2.6315	2.98	0
EST1212703101S1K	stools_11113101	na	NZ_CP040630.1	5522430	2925844	52.9811	2922774	99.8951	2907556	99.4793	3070	0.1049	2910594	99.4788	19248	0.6579	3998	20.771	1100	5.7149	15799	82.0813	2188	11.3674	411616	32.87	119640	57.8159	0.9246	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	11113	Water	NA	NA	Kibera	309176.7927939	Between		NA	Different_loc	Bact_sp.	Bact	10.615	71.347	99.615	0.3845	0.127	2.817	3.8435	0
EST1212703101S1K	stools_12057501	na	NZ_CP081920.1	5022820	1856959	36.9704	1849639	99.6058	1843399	99.6626	7320	0.3942	1850677	99.6617	15904	0.8565	9622	60.5005	2507	15.7633	6991	43.9575	6225	39.1411	321762	67.3116	369708	62.6237	0.9451	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	12057	Control	NA	NA	Ngandu	304461.647632078	Between	Control	NA	Different_loc	Bact_caccae	Bact	8.607	62.0885	99.6635	0.3365	0.1945	2.4065	3.234	0
EST1212703101S1K	stools_12057501	na	NZ_CP072255.1	4874733	1800309	36.9314	1780332	98.8904	1770230	99.4326	19977	1.1096	1790118	99.4339	36734	2.0404	26543	72.2573	7216	19.6439	8219	22.3744	16036	43.6544	649479	51.4723	436277	77.697	0.8896	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	12057	Control	NA	NA	Ngandu	304461.647632078	Between	Control	NA	Different_loc	Bact_uniformis	Bact	7.207	59.409	99.1165	0.8835	0.5505	2.0675	2.0865	0
EST1212703101S1K	stools_12058101	na	NZ_CP092641.1	6280921	2239505	35.6557	2229373	99.5476	2204169	98.8695	10132	0.4524	2214211	98.8706	38085	1.7006	12791	33.5854	2793	7.3336	5465	14.3495	29408	77.2168	346473	60.5115	337037	48.9038	0.9417	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	12058	Control	NA	NA	Ngandu	304488.858807114	Between	Control	NA	Different_loc	Bact_thetaiotaomicron	Bact	17.5845	60.602	99.247	0.7535	0.2425	2.8735	4.2315	0
EST1212703101S1K	stools_12058101	na	NZ_CP072255.1	4874733	1617953	33.1906	1614653	99.796	1596209	98.8577	3300	0.204	1599473	98.8578	30922	1.9112	12442	40.2367	9197	29.7426	9118	29.4871	12182	39.3959	649479	67.3574	653555	66.7671	0.883	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	12058	Control	NA	NA	Ngandu	304488.858807114	Between	Control	NA	Different_loc	Bact_uniformis	Bact	37.1195	54.6075	98.7505	1.249	0.1145	2.169	4.601	0
EST1212703101S1K	stools_12058150	na	NZ_CP040630.1	5522430	4415937	79.9637	4406635	99.7894	4398149	99.8074	9302	0.2106	4407410	99.8069	35898	0.8129	27371	76.2466	18945	52.7745	7494	20.8758	8753	24.383	411616	50.7325	281358	75.5991	0.9444	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	12058	Control	NA	NA	Ngandu	304488.858807114	Between	Control	NA	Different_loc	Bact_sp.	Bact	24.741	84.9395	99.46	0.5395	0.165	2.8235	3.015	0
EST1212703101S1K	stools_12058150	na	NZ_CP081920.1	5022820	1856499	36.9613	1851986	99.7569	1848723	99.8238	4513	0.2431	1853220	99.8234	11724	0.6315	8445	72.0317	3995	34.0754	5649	48.1832	1893	16.1464	321762	95.9507	467412	88.7266	0.9556	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	12058	Control	NA	NA	Ngandu	304488.858807114	Between	Control	NA	Different_loc	Bact_caccae	Bact	16.6905	62.1235	99.667	0.3325	0.1345	2.6005	3.3615	0
EST1212703101S1K	stools_12058501	na	NZ_CP081920.1	5022820	1525881	30.379	1522326	99.767	1514055	99.4567	3555	0.233	1517587	99.4564	13654	0.8948	5360	39.2559	1878	13.7542	6024	44.1189	5694	41.7021	321762	83.4949	482354	65.8259	0.9405	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	12058	Control	NA	NA	Ngandu	304488.858807114	Between	Control	NA	Different_loc	Bact_caccae	Bact	2.911	53.6385	99.579	0.421	0.1195	2.996	2.3905	0
EST1212703101S1K	stools_12062101	na	NZ_CP092641.1	6280921	1501163	23.9004	1495347	99.6126	1477254	98.79	5816	0.3874	1483010	98.7907	26030	1.734	7877	30.2612	2171	8.3404	4037	15.509	19592	75.267	346473	77.5301	540848	39.5218	0.9289	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	12062	Control	NA	NA	Ngandu	304415.360817759	Between	Control	NA	Different_loc	Bact_thetaiotaomicron	Bact	2.0635	45.9915	99.211	0.7895	0.1885	1.9905	2.452	0
EST1212703101S1K	stools_12062150	na	NZ_CP081920.1	5022820	972513	19.3619	969686	99.7093	963413	99.3531	2827	0.2907	966208	99.3517	10061	1.0345	3756	37.3323	1002	9.9592	4297	42.7095	4613	45.8503	321762	62.3747	539262	49.132	0.8984	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	12062	Control	NA	NA	Ngandu	304415.360817759	Between	Control	NA	Different_loc	Bact_caccae	Bact	1.8125	41.7375	99.5475	0.452	0.1495	2.2975	3.963	0
EST1212703101S1K	stools_12064101	na	NZ_CP072255.1	4874733	1681865	34.5017	1677955	99.7675	1658709	98.853	3910	0.2325	1662578	98.8532	30639	1.8217	11352	37.0508	7631	24.9062	11481	37.4718	11023	35.977	649479	72.356	787317	51.6286	0.851	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	12064	Control	NA	NA	Ngandu	304319.489750319	Between	Control	NA	Different_loc	Bact_uniformis	Bact	9.7665	56.245	98.876	1.1235	0.131	1.6325	2.375	0
EST1212703101S1K	stools_12064501	na	NZ_CP092641.1	6280921	1866505	29.7171	1861690	99.742	1847455	99.2354	4815	0.258	1852226	99.235	20894	1.1194	6615	31.6598	1919	9.1845	5563	26.6249	13342	63.8557	346473	81.3962	503408	48.7728	0.9356	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	12064	Control	NA	NA	Ngandu	304319.489750319	Between	Control	NA	Different_loc	Bact_thetaiotaomicron	Bact	2.6165	52.5935	99.4625	0.5375	0.134	2.517	2.382	0
EST1212703101S1K	stools_12067101	na	NZ_CP081920.1	5022820	986382	19.638	983493	99.7071	979922	99.6369	2889	0.2929	982780	99.6348	8443	0.856	4841	57.3374	2026	23.9962	3103	36.7523	3183	37.6999	321762	83.0403	410135	79.6116	0.9549	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	12067	Control	NA	NA	Ngandu	304412.009549897	Between	Control	NA	Different_loc	Bact_caccae	Bact	1.686	41.1125	99.5945	0.4055	0.1425	1.8585	3.2725	0
EST1212703101S1K	stools_12067150	na	NZ_CP081920.1	5022820	1771982	35.2786	1765766	99.6492	1762284	99.8028	6216	0.3508	1768470	99.8018	13207	0.7453	9695	73.408	3570	27.0311	5478	41.478	3972	30.075	321762	75.3691	331026	64.3717	0.9477	WASHB	rural	2127031	Control	NA	NA	26	Nairobi	urban	12067	Control	NA	NA	Ngandu	304412.009549897	Between	Control	NA	Different_loc	Bact_caccae	Bact	3.96	59.09	99.643	0.357	0.168	2.4015	3.244	0
